orig_food_id|id_food_table|food_group|food_subgroup|nombre_primario|nombre_secundario|G_energy|G_protein|G_fiber, total dietary|G_carbohydrate|G_carbohydrate, by difference|G_fatty acids, total monounsaturated|G_fatty acids, total polyunsaturated|G_fatty acids, total saturated|G_sugars, total|G_total lipid (fat)|G_ash|M_calcium|M_chromium|M_iodine|M_iron|M_magnesium|M_manganese|M_phosphorus|M_potassium|M_selenium|M_sodium|M_zinc|M_copper|V_vit b1|V_vit b12|V_vit b2|V_vit b5|V_vit b6|V_vit b9|V_vit c|V_vit h|V_vit k|AE_alanine|AE_arginine|AE_aspartic acid|AE_cystine|AE_glutamine|AE_glycine|AE_proline|AE_serine|AE_tyrosine|ANE_histidine|ANE_isoleucine|ANE_leucine|ANE_lysine|ANE_methionine|ANE_phenylalanine|ANE_threonine|ANE_tryptophan|ANE_valine|OT_betaine|OT_caffeine|OT_choline|OT_theobromine
18370|682|"baking goods"|"baking goods"|"leavening agent"|"leavening agents, baking powder, double-acting, straight phosphate"|51.000000|100.000000|200.000000|0.000000|24100.000000|0.000000|0.000000|0.000000|0.000000|0.000000|71800.000000|7364.000000|0.000000|0.000000|11.270000|39.000000|0.014000|9918.000000|5.000000|0.000200|7893.000000|0.020000|0.013000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
2023|122|"herbs and spices"|"herbs"|"sweet marjoram"|"spices, marjoram, dried"|271.510516|12660.000000|40300.000000|0.000000|60560.000000|940.000000|4405.000000|529.000000|4090.000000|7040.000000|12100.000000|1990.000000|0.000000|0.000000|82.710000|346.000000|5.433000|306.000000|1522.000000|0.004500|77.000000|3.600000|1.133000|0.289000|0.000000|0.316000|0.000000|1.190000|0.274000|51.400000|0.000000|0.621700|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|43.600000|0.000000
18369|682|"baking goods"|"baking goods"|"leavening agent"|"leavening agents, baking powder, double-acting, sodium aluminum sulfate"|53.059273|0.000000|200.000000|0.000000|27700.000000|0.000000|0.000000|0.000000|0.000000|0.000000|67300.000000|5876.000000|0.000000|0.000000|11.020000|27.000000|0.011000|2191.000000|20.000000|0.000200|10600.000000|0.010000|0.010000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
2004|97|"herbs and spices"|"herbs"|"sweet bay"|"spices, bay leaf"|313.575526|7610.000000|26300.000000|0.000000|74970.000000|1640.000000|2290.000000|2280.000000|0.000000|8360.000000|3620.000000|834.000000|0.000000|0.000000|43.000000|120.000000|8.167000|113.000000|529.000000|0.002800|23.000000|3.700000|0.416000|0.009000|0.000000|0.421000|0.000000|1.740000|0.180000|46.500000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
1049|616|"aquatic foods"|"seaweed"|"kombu"|"seaweed, konbu, dried (kelp)"|249.521989|7900.000000|5300.000000|49700.000000|0.000000|0.000000|0.000000|200.000000|0.000000|0.000000|24500.000000|680.000000|0.000000|36.000000|3.300000|121.000000|0.000000|250.000000|7500.000000|0.000700|3100.000000|1.000000|0.500000|0.210000|0.000000|0.320000|0.000000|0.010000|0.180000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
2014|67|"herbs and spices"|"spices"|"cumin"|"spices, cumin seed"|375.000000|17810.000000|10500.000000|0.000000|44240.000000|14040.000000|3279.000000|1535.000000|2250.000000|22270.000000|7620.000000|931.000000|0.000000|0.000000|66.360000|366.000000|3.333000|499.000000|1788.000000|0.005200|168.000000|4.800000|0.867000|0.628000|0.000000|0.327000|0.000000|0.435000|0.010000|7.700000|0.000000|0.005400|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|24.700000|0.000000
479|86|"herbs and spices"|"oilseed crops"|"sunflower"|"sunflower seeds, decorticated, dried"|643.164436|24200.000000|9900.000000|3600.000000|0.000000|0.000000|0.000000|5500.000000|0.000000|0.000000|2900.000000|95.000000|0.002600|0.000000|5.000000|0.000000|0.000000|540.000000|510.000000|0.056000|2.000000|0.000000|0.000000|2.100000|0.000000|0.240000|0.000000|0.348000|0.066000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
406|700|"herbs and spices"|"herb and spice mixtures"|"curry powder"|"curry powder"|339.388145|12700.000000|33200.000000|25200.000000|0.000000|0.000000|0.000000|3326.000000|0.000000|0.000000|5600.000000|478.000000|0.000000|0.000000|29.600000|254.000000|0.000000|349.000000|1543.000000|0.017100|52.000000|4.050000|1.040000|0.253000|0.000000|0.281000|0.000000|1.150000|0.154000|11.400000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
2015|700|"herbs and spices"|"herb and spice mixtures"|"curry powder"|"spices, curry powder"|325.047801|12660.000000|33200.000000|0.000000|58150.000000|5551.000000|2557.000000|2237.000000|2760.000000|13810.000000|5570.000000|478.000000|0.000000|0.000000|29.590000|254.000000|4.289000|349.000000|1543.000000|0.017100|52.000000|4.050000|0.815000|0.253000|0.000000|0.281000|0.000000|1.150000|0.154000|11.400000|0.000000|0.099800|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|28.800000|0.000000|64.200000|0.000000
9147|393|"fruits"|"other fruits"|"jujube"|"jujube, dried"|287.045889|3700.000000|0.000000|0.000000|73600.000000|0.000000|0.000000|0.000000|0.000000|1100.000000|1900.000000|79.000000|0.000000|0.000000|1.800000|37.000000|0.305000|100.000000|531.000000|0.000000|9.000000|0.190000|0.265000|0.210000|0.000000|0.360000|0.000000|0.000000|0.000000|13.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
11988|568|"vegetables"|"mushrooms"|"cloud ear fungus"|"fungi, cloud ears, dried"|284.416826|9250.000000|70100.000000|0.000000|73010.000000|0.000000|0.000000|0.000000|0.000000|730.000000|2210.000000|159.000000|0.000000|0.000000|5.880000|83.000000|1.951000|184.000000|754.000000|0.043400|35.000000|1.320000|0.183000|0.015000|0.000000|0.844000|0.481000|0.112000|0.038000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
2031|40|"vegetables"|"fruit vegetables"|"pepper"|"spices, pepper, red or cayenne"|318.116635|12010.000000|27200.000000|0.000000|56630.000000|2750.000000|8370.000000|3260.000000|10340.000000|17270.000000|6040.000000|148.000000|0.000000|0.000000|7.800000|152.000000|2.000000|293.000000|2014.000000|0.008800|30.000000|2.480000|0.373000|0.328000|0.000000|0.919000|0.000000|2.450000|0.106000|76.400000|0.000000|0.080300|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|51.500000|0.000000
2036|159|"herbs and spices"|"herbs"|"rosemary"|"spices, rosemary, dried"|331.500956|4880.000000|42600.000000|0.000000|64060.000000|3014.000000|2339.000000|7371.000000|0.000000|15220.000000|6530.000000|1280.000000|0.000000|0.000000|29.250000|220.000000|1.867000|70.000000|955.000000|0.004600|50.000000|3.230000|0.550000|0.514000|0.000000|0.428000|0.000000|1.740000|0.307000|61.200000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
11230|560|"vegetables"|"mushrooms"|"jews ear"|"pepeao, dried"|298.279159|4820.000000|0.000000|0.000000|81030.000000|0.000000|0.000000|0.000000|0.000000|440.000000|2570.000000|113.000000|0.000000|0.000000|6.140000|146.000000|1.151000|116.000000|708.000000|0.045300|70.000000|7.520000|5.070000|0.826000|0.000000|0.350000|21.477000|0.950000|0.160000|1.400000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
20018|205|"cereals and cereal products"|"cereals"|"corn"|"corn flour, degermed, unenriched, yellow"|375.000000|5590.000000|1900.000000|0.000000|82750.000000|274.000000|695.000000|171.000000|640.000000|1390.000000|460.000000|2.000000|0.000000|0.000000|0.910000|18.000000|0.056000|60.000000|90.000000|0.008000|1.000000|0.370000|0.142000|0.074000|0.000000|0.058000|0.052000|0.097000|0.048000|0.000000|0.000000|0.000300|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
842|13|"herbs and spices"|"herbs"|"dill"|"dill weed, dried"|321.223709|20000.000000|11900.000000|43900.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|12600.000000|1784.000000|0.000000|0.000000|48.800000|451.000000|0.000000|543.000000|3308.000000|0.000000|208.000000|3.300000|0.000000|0.418000|0.000000|0.284000|0.000000|1.710000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
2017|13|"herbs and spices"|"herbs"|"dill"|"spices, dill weed, dried"|253.107075|19960.000000|13600.000000|0.000000|55820.000000|0.000000|0.000000|234.000000|0.000000|4360.000000|12560.000000|1784.000000|0.000000|0.000000|48.780000|451.000000|3.950000|543.000000|3308.000000|0.000000|208.000000|3.300000|0.490000|0.418000|0.000000|0.284000|0.000000|1.710000|0.000000|50.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
8144|270|"cereals and cereal products"|"cereal products"|"breakfast cereal"|"cereals, whole wheat hot natural cereal, dry"|342.017208|11200.000000|9500.000000|0.000000|75200.000000|283.000000|1008.000000|300.000000|420.000000|2000.000000|1600.000000|40.000000|0.000000|0.000000|3.390000|122.000000|3.200000|379.000000|389.000000|0.070700|2.000000|2.660000|0.458000|0.400000|0.000000|0.300000|0.915000|0.391000|0.078000|0.000000|0.000000|0.002400|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|23.100000|0.000000
95|456|"herbs and spices"|"herbs"|"rose hip"|"rose hip, dried, powder"|276.290631|4500.000000|43000.000000|40000.000000|0.000000|0.000000|0.000000|0.000000|28000.000000|0.000000|5200.000000|663.000000|0.006000|0.000900|4.200000|240.000000|5.500000|104.000000|1600.000000|0.000500|24.000000|0.580000|0.260000|0.060000|0.000000|0.300000|0.000000|0.050000|0.210000|41.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
2039|167|"herbs and spices"|"herbs"|"summer savory"|"spices, savory, ground"|272.000000|6730.000000|45700.000000|0.000000|68730.000000|0.000000|0.000000|3260.000000|0.000000|5910.000000|9630.000000|2132.000000|0.000000|0.000000|37.880000|377.000000|6.100000|140.000000|1051.000000|0.004600|24.000000|4.300000|0.847000|0.366000|0.000000|0.000000|0.000000|1.810000|0.000000|50.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
20315|205|"cereals and cereal products"|"cereals"|"corn"|"corn flour, whole-grain, blue (harina de maiz morado)"|364.244742|8750.000000|8400.000000|0.000000|73890.000000|0.000000|0.000000|0.000000|0.000000|5090.000000|1440.000000|5.000000|0.000000|0.000000|1.740000|110.000000|0.540000|263.000000|381.000000|0.002200|5.000000|2.240000|0.154000|0.160000|0.000000|0.230000|0.550000|0.470000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
19859|707|"cocoa and cocoa products"|"cocoa products"|"cocoa powder"|"cocoa, dry powder, hi-fat or breakfast, plain"|486.137667|16800.000000|29800.000000|0.000000|51390.000000|7380.000000|769.000000|12640.000000|1550.000000|23710.000000|5100.000000|122.000000|0.000000|0.000000|14.500000|519.000000|0.000000|758.000000|1574.000000|0.012300|20.000000|6.700000|3.610000|0.080000|0.000000|0.370000|0.000000|0.190000|0.038000|0.000000|0.000000|0.002300|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|197.000000|11.900000|1763.000000
19860|707|"cocoa and cocoa products"|"cocoa products"|"cocoa powder"|"cocoa, dry powder, hi-fat or breakfast, processed with alkali"|479.445507|16800.000000|33900.000000|0.000000|49710.000000|7380.000000|769.000000|12640.000000|1530.000000|23710.000000|6790.000000|122.000000|0.000000|0.000000|14.500000|476.000000|0.000000|758.000000|2509.000000|0.012300|20.000000|6.700000|3.610000|0.080000|0.000000|0.370000|0.000000|0.190000|0.038000|0.000000|0.000000|0.004400|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|72.000000|11.400000|2445.000000
16118|85|"soy"|"soy"|"soy bean"|"soy flour, low-fat"|375.000000|45510.000000|16000.000000|0.000000|34930.000000|1460.000000|4215.000000|1290.000000|10530.000000|8900.000000|6040.000000|285.000000|0.000000|0.000000|8.200000|285.000000|3.150000|675.000000|2090.000000|0.058900|9.000000|4.100000|1.600000|1.088000|0.000000|0.280000|1.550000|1.050000|0.289000|0.000000|0.000000|0.003900|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|2.800000|0.000000|191.700000|0.000000
9188|791|"fruits"|"fruit products"|"fruit salad"|"fruit, mixed, (prune and apricot and pear), dried"|243.068834|2460.000000|7800.000000|0.000000|64060.000000|232.000000|110.000000|40.000000|0.000000|490.000000|1820.000000|38.000000|0.000000|0.000000|2.710000|39.000000|0.227000|77.000000|796.000000|0.000000|18.000000|0.500000|0.385000|0.044000|0.000000|0.157000|0.441000|0.159000|0.004000|3.800000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
19171|707|"cocoa and cocoa products"|"cocoa products"|"cocoa powder"|"cocoa, dry powder, unsweetened, hersheys european style cocoa"|400.095602|20000.000000|20000.000000|0.000000|60000.000000|0.000000|0.000000|0.000000|0.000000|10000.000000|0.000000|0.000000|0.000000|0.000000|36.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
2006|74|"herbs and spices"|"spices"|"cardamom"|"spices, cardamom"|311.424474|10760.000000|28000.000000|0.000000|68470.000000|870.000000|430.000000|680.000000|0.000000|6700.000000|5780.000000|383.000000|0.000000|0.000000|13.970000|229.000000|28.000000|178.000000|1119.000000|0.000000|18.000000|7.470000|0.383000|0.198000|0.000000|0.182000|0.000000|0.230000|0.000000|21.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
9085|204|"fruits"|"berries"|"common grape"|"currants, zante, dried"|283.000000|4080.000000|6800.000000|0.000000|74080.000000|47.000000|180.000000|28.000000|67280.000000|270.000000|2360.000000|86.000000|0.000000|0.000000|3.260000|41.000000|0.469000|125.000000|892.000000|0.000700|8.000000|0.660000|0.468000|0.160000|0.000000|0.142000|0.045000|0.296000|0.010000|4.700000|0.000000|0.003300|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|10.600000|0.000000
11982|40|"vegetables"|"fruit vegetables"|"pepper"|"peppers, pasilla, dried"|345.000000|12350.000000|26800.000000|0.000000|51130.000000|0.000000|0.000000|0.000000|0.000000|15850.000000|5820.000000|97.000000|0.000000|0.000000|9.830000|130.000000|1.580000|267.000000|2222.000000|0.003200|89.000000|1.400000|0.423000|0.172000|0.000000|3.197000|1.591000|4.228000|0.170000|6.400000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
11663|285|"aquatic foods"|"seaweed"|"agar"|"seaweed, agar, dried"|306.405354|6210.000000|7700.000000|0.000000|80880.000000|27.000000|102.000000|61.000000|2970.000000|300.000000|3930.000000|625.000000|0.000000|0.000000|21.400000|770.000000|4.300000|52.000000|1125.000000|0.007400|102.000000|5.800000|0.610000|0.010000|0.000000|0.222000|3.018000|0.303000|0.580000|0.000000|0.000000|0.024400|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|63.300000|0.000000
35194|577|"vegetables"|"other vegetables"|"agave"|"agave, dried (southwest)"|341.061185|1710.000000|15600.000000|0.000000|81980.000000|0.000000|0.000000|0.000000|50700.000000|690.000000|3980.000000|770.000000|0.000000|0.000000|3.640000|207.000000|0.337000|37.000000|767.000000|0.000600|14.000000|12.100000|0.189000|0.021000|0.000000|0.644000|0.150000|0.216000|0.007000|0.300000|0.000000|0.000500|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
35134|205|"cereals and cereal products"|"cereals"|"corn"|"corn, dried (navajo)"|386.233270|9880.000000|0.000000|0.000000|74930.000000|1483.000000|1900.000000|820.000000|5380.000000|5220.000000|1860.000000|15.000000|0.000000|0.000000|1.920000|124.000000|0.848000|337.000000|511.000000|0.000000|13.000000|3.050000|0.195000|0.200000|0.000000|0.068000|0.380000|0.372000|0.077000|0.000000|0.000000|0.000900|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000
