id_aux|food_group|food_subgroup|id_food_table|nombre_primario|nombre_secundario|orig_food_id|G_energy|G_protein|G_fiber, total dietary|G_carbohydrate|G_carbohydrate, by difference|G_fatty acids, total monounsaturated|G_fatty acids, total polyunsaturated|G_fatty acids, total saturated|G_sugars, total|G_total lipid (fat)|G_ash|M_calcium|M_chromium|M_iodine|M_iron|M_magnesium|M_manganese|M_phosphorus|M_potassium|M_selenium|M_sodium|M_zinc|M_copper|V_vit b1|V_vit b12|V_vit b2|V_vit b5|V_vit b6|V_vit b9|V_vit c|V_vit h|V_vit k|AE_alanine|AE_arginine|AE_aspartic acid|AE_cystine|AE_glutamine|AE_glycine|AE_proline|AE_serine|AE_tyrosine|ANE_histidine|ANE_isoleucine|ANE_leucine|ANE_lysine|ANE_methionine|ANE_phenylalanine|ANE_threonine|ANE_tryptophan|ANE_valine|OT_betaine|OT_caffeine|OT_choline|OT_theobromine
143|"herbs and spices"|"other seeds"|485|"hedge mustard"|"seeds, sisymbrium sp. seeds, whole, dried"|12193|"318,1166"|"12140,0000"|"0,0000"|"0,0000"|"58260,0000"|"1486,0000"|"2023,0000"|"902,0000"|"0,0000"|"4600,0000"|"18900,0000"|"1633,0000"|"0,0000"|"0,0000"|"0,1100"|"314,0000"|"1,5120"|"6,0000"|"2130,0000"|"0,0000"|"92,0000"|"0,3000"|"0,1100"|"0,1910"|"0,0000"|"0,4230"|"0,9970"|"0,7780"|"0,0950"|"30,7000"|"0,0000"|"0,0000"|"685,0000"|"799,0000"|"1484,0000"|"245,0000"|"1770,0000"|"698,0000"|"673,0000"|"483,0000"|"419,0000"|"325,0000"|"650,0000"|"1234,0000"|"806,0000"|"311,0000"|"584,0000"|"689,0000"|"266,0000"|"705,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"
144|"herbs and spices"|"oilseed crops"|170|"sesame"|"seeds, sesame seed kernels, dried (decorticated)"|12201|"631,0000"|"20450,0000"|"11600,0000"|"0,0000"|"11730,0000"|"23924,0000"|"25491,0000"|"9055,0000"|"480,0000"|"61210,0000"|"2860,0000"|"60,0000"|"0,0000"|"0,0000"|"6,3600"|"345,0000"|"1,4400"|"667,0000"|"370,0000"|"0,0344"|"47,0000"|"6,7300"|"1,4000"|"0,6990"|"0,0000"|"0,0900"|"0,2900"|"0,4000"|"0,1150"|"0,0000"|"0,0000"|"0,0000"|"990,0000"|"3250,0000"|"2070,0000"|"440,0000"|"4600,0000"|"1090,0000"|"1040,0000"|"1200,0000"|"790,0000"|"550,0000"|"750,0000"|"1500,0000"|"650,0000"|"880,0000"|"940,0000"|"730,0000"|"330,0000"|"980,0000"|"0,4000"|"0,0000"|"25,6000"|"0,0000"
145|"herbs and spices"|"oilseed crops"|101|"flaxseed"|"seeds, flaxseed"|12220|"534,0000"|"18290,0000"|"27300,0000"|"0,0000"|"28880,0000"|"7527,0000"|"28730,0000"|"3663,0000"|"1550,0000"|"42160,0000"|"3720,0000"|"255,0000"|"0,0000"|"0,0000"|"5,7300"|"392,0000"|"2,4820"|"642,0000"|"813,0000"|"0,0254"|"30,0000"|"4,3400"|"1,2200"|"1,6440"|"0,0000"|"0,1610"|"0,9850"|"0,4730"|"0,0870"|"0,6000"|"0,0000"|"0,0043"|"925,0000"|"1925,0000"|"2046,0000"|"340,0000"|"4039,0000"|"1248,0000"|"806,0000"|"970,0000"|"493,0000"|"472,0000"|"896,0000"|"1235,0000"|"862,0000"|"370,0000"|"957,0000"|"766,0000"|"297,0000"|"1072,0000"|"3,1000"|"0,0000"|"78,7000"|"0,0000"
147|"vegetables"|"other vegetables"|326|"carob"|"carob flour"|16055|"222,0363"|"4620,0000"|"39800,0000"|"0,0000"|"88880,0000"|"197,0000"|"216,0000"|"90,0000"|"49080,0000"|"650,0000"|"2270,0000"|"348,0000"|"0,0000"|"0,0000"|"2,9400"|"54,0000"|"0,5080"|"79,0000"|"827,0000"|"0,0053"|"35,0000"|"0,9200"|"0,5710"|"0,0530"|"0,0000"|"0,4610"|"0,0470"|"0,3660"|"0,0290"|"0,2000"|"0,0000"|"0,0000"|"584,0000"|"130,0000"|"503,0000"|"29,0000"|"362,0000"|"267,0000"|"354,0000"|"304,0000"|"120,0000"|"122,0000"|"209,0000"|"442,0000"|"196,0000"|"81,0000"|"151,0000"|"271,0000"|"48,0000"|"446,0000"|"0,0000"|"0,0000"|"11,9000"|"0,0000"
148|"nuts"|"nuts"|16|"peanut"|"peanut flour, defatted"|16099|"327,0000"|"52200,0000"|"15800,0000"|"0,0000"|"34700,0000"|"225,0000"|"143,0000"|"63,0000"|"8220,0000"|"550,0000"|"4750,0000"|"140,0000"|"0,0000"|"0,0000"|"2,1000"|"370,0000"|"4,9000"|"760,0000"|"1290,0000"|"0,0071"|"180,0000"|"5,1000"|"1,8000"|"0,7000"|"0,0000"|"0,4800"|"2,7440"|"0,5040"|"0,2480"|"0,0000"|"0,0000"|"0,0000"|"2075,0000"|"6243,0000"|"6367,0000"|"669,0000"|"10908,0000"|"3145,0000"|"2304,0000"|"2572,0000"|"2122,0000"|"1319,0000"|"1836,0000"|"3384,0000"|"1874,0000"|"641,0000"|"2705,0000"|"1788,0000"|"507,0000"|"2189,0000"|"0,0000"|"0,0000"|"108,7000"|"0,0000"
149|"nuts"|"nuts"|16|"peanut"|"peanut flour, low fat"|16100|"428,0000"|"33800,0000"|"15800,0000"|"0,0000"|"31270,0000"|"10866,0000"|"6921,0000"|"3040,0000"|"0,0000"|"21900,0000"|"5230,0000"|"130,0000"|"0,0000"|"0,0000"|"4,7400"|"48,0000"|"4,2310"|"508,0000"|"1358,0000"|"0,0071"|"1,0000"|"5,9900"|"2,0390"|"0,4570"|"0,0000"|"0,1720"|"1,5430"|"0,3040"|"0,1330"|"0,0000"|"0,0000"|"0,0000"|"1343,0000"|"4042,0000"|"4123,0000"|"433,0000"|"7063,0000"|"2037,0000"|"1492,0000"|"1665,0000"|"1374,0000"|"854,0000"|"1188,0000"|"2191,0000"|"1213,0000"|"415,0000"|"1752,0000"|"1158,0000"|"328,0000"|"1418,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"
150|"soy"|"soy"|85|"soy bean"|"soy flour, defatted"|16117|"330,0000"|"47010,0000"|"17500,0000"|"0,0000"|"38370,0000"|"208,0000"|"533,0000"|"136,0000"|"18880,0000"|"1220,0000"|"6150,0000"|"241,0000"|"0,0000"|"0,0000"|"9,2400"|"290,0000"|"3,0180"|"674,0000"|"2384,0000"|"0,0017"|"20,0000"|"2,4600"|"4,0650"|"0,6980"|"0,0000"|"0,2530"|"1,9950"|"0,5740"|"0,3050"|"0,0000"|"0,0000"|"0,0041"|"2215,0000"|"3647,0000"|"5911,0000"|"757,0000"|"9106,0000"|"2174,0000"|"2750,0000"|"2725,0000"|"1778,0000"|"1268,0000"|"2281,0000"|"3828,0000"|"3129,0000"|"634,0000"|"2453,0000"|"2042,0000"|"683,0000"|"2346,0000"|"0,0000"|"0,0000"|"11,3000"|"0,0000"
151|"soy"|"soy"|85|"soy bean"|"soy flour, low-fat"|16118|"375,0000"|"45510,0000"|"16000,0000"|"0,0000"|"34930,0000"|"1460,0000"|"4215,0000"|"1290,0000"|"10530,0000"|"8900,0000"|"6040,0000"|"285,0000"|"0,0000"|"0,0000"|"8,2000"|"285,0000"|"3,1500"|"675,0000"|"2090,0000"|"0,0589"|"9,0000"|"4,1000"|"1,6000"|"1,0880"|"0,0000"|"0,2800"|"1,5500"|"1,0500"|"0,2890"|"0,0000"|"0,0000"|"0,0039"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"2,8000"|"0,0000"|"191,7000"|"0,0000"
152|"soy"|"soy products"|718|"tofu"|"tofu, dried-frozen (koyadofu)"|16128|"480,0000"|"47940,0000"|"7200,0000"|"0,0000"|"14560,0000"|"6701,0000"|"17128,0000"|"4388,0000"|"0,0000"|"30340,0000"|"1380,0000"|"364,0000"|"0,0000"|"0,0000"|"9,7300"|"59,0000"|"3,6890"|"483,0000"|"20,0000"|"0,0543"|"6,0000"|"4,9000"|"1,1790"|"0,4940"|"0,0000"|"0,3170"|"0,4150"|"0,2860"|"0,0920"|"0,7000"|"0,0000"|"0,0000"|"1965,0000"|"3190,0000"|"5298,0000"|"663,0000"|"8287,0000"|"1872,0000"|"2586,0000"|"2259,0000"|"1604,0000"|"1394,0000"|"2376,0000"|"3644,0000"|"3157,0000"|"613,0000"|"2334,0000"|"1956,0000"|"747,0000"|"2418,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"
153|"pulses"|"peas"|47|"chickpea"|"chickpea flour (besan)"|16157|"387,0000"|"22390,0000"|"10800,0000"|"0,0000"|"57820,0000"|"1504,0000"|"2983,0000"|"693,0000"|"10850,0000"|"6690,0000"|"2820,0000"|"45,0000"|"0,0000"|"0,0000"|"4,8600"|"166,0000"|"1,6000"|"318,0000"|"846,0000"|"0,0083"|"64,0000"|"2,8100"|"0,9120"|"0,4860"|"0,0000"|"0,1060"|"0,6060"|"0,4920"|"0,4370"|"0,0000"|"0,0000"|"0,0091"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"
154|"soy"|"soy"|85|"soy bean"|"soy flour, defatted, crude protein basis (n x 6.25)"|16417|"372,1319"|"49810,0000"|"16000,0000"|"0,0000"|"30630,0000"|"1460,0000"|"4215,0000"|"1290,0000"|"14580,0000"|"8900,0000"|"6040,0000"|"285,0000"|"0,0000"|"0,0000"|"8,2000"|"285,0000"|"3,1500"|"675,0000"|"2090,0000"|"0,0589"|"9,0000"|"4,1000"|"1,6000"|"1,0880"|"0,0000"|"0,2800"|"1,5500"|"1,0500"|"0,3050"|"0,0000"|"0,0000"|"0,0041"|"2215,0000"|"3647,0000"|"5911,0000"|"757,0000"|"9106,0000"|"2174,0000"|"2750,0000"|"2725,0000"|"1778,0000"|"1268,0000"|"2281,0000"|"3828,0000"|"3129,0000"|"634,0000"|"2453,0000"|"2042,0000"|"683,0000"|"2346,0000"|"2,8000"|"0,0000"|"191,7000"|"0,0000"
155|"soy"|"soy"|85|"soy bean"|"soy flour, low-fat, crude protein basis (n x 6.25)"|16418|"369,5029"|"50930,0000"|"10200,0000"|"0,0000"|"33580,0000"|"1480,0000"|"3782,0000"|"969,0000"|"19800,0000"|"6700,0000"|"6090,0000"|"188,0000"|"0,0000"|"0,0000"|"5,9900"|"229,0000"|"3,0800"|"593,0000"|"2570,0000"|"0,0093"|"18,0000"|"1,1800"|"5,0800"|"0,3800"|"0,0000"|"0,2850"|"1,8200"|"0,5220"|"0,4100"|"0,0000"|"0,0000"|"0,0041"|"2192,0000"|"3610,0000"|"5851,0000"|"750,0000"|"9013,0000"|"2151,0000"|"2722,0000"|"2697,0000"|"1760,0000"|"1255,0000"|"2257,0000"|"3789,0000"|"3097,0000"|"627,0000"|"2428,0000"|"2021,0000"|"676,0000"|"2322,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"
156|"baking goods"|"baking goods"|682|"leavening agent"|"leavening agents, baking powder, double-acting, sodium aluminum sulfate"|18369|"53,0593"|"0,0000"|"200,0000"|"0,0000"|"27700,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"67300,0000"|"5876,0000"|"0,0000"|"0,0000"|"11,0200"|"27,0000"|"0,0110"|"2191,0000"|"20,0000"|"0,0002"|"10600,0000"|"0,0100"|"0,0100"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"
157|"baking goods"|"baking goods"|682|"leavening agent"|"leavening agents, baking powder, double-acting, straight phosphate"|18370|"51,0000"|"100,0000"|"200,0000"|"0,0000"|"24100,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"71800,0000"|"7364,0000"|"0,0000"|"0,0000"|"11,2700"|"39,0000"|"0,0140"|"9918,0000"|"5,0000"|"0,0002"|"7893,0000"|"0,0200"|"0,0130"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"
158|"baking goods"|"baking goods"|682|"leavening agent"|"leavening agents, baking powder, low-sodium"|18371|"97,0363"|"100,0000"|"2200,0000"|"0,0000"|"46900,0000"|"6,0000"|"121,0000"|"73,0000"|"0,0000"|"400,0000"|"46400,0000"|"4332,0000"|"0,0000"|"0,0000"|"8,1700"|"29,0000"|"0,4200"|"6869,0000"|"10100,0000"|"0,0002"|"90,0000"|"0,7200"|"0,0190"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"
159|"baking goods"|"baking goods"|682|"leavening agent"|"leavening agents, yeast, bakers, active dry"|18375|"325,2868"|"40440,0000"|"26900,0000"|"0,0000"|"41220,0000"|"4309,0000"|"17,0000"|"1001,0000"|"0,0000"|"7610,0000"|"5650,0000"|"30,0000"|"0,0000"|"0,0000"|"2,1700"|"54,0000"|"0,3120"|"637,0000"|"955,0000"|"0,0079"|"51,0000"|"7,9400"|"0,4360"|"10,9900"|"0,0001"|"4,0000"|"13,5000"|"1,5000"|"2,3400"|"0,3000"|"0,0000"|"0,0004"|"2320,0000"|"2030,0000"|"4150,0000"|"500,0000"|"6470,0000"|"1930,0000"|"1650,0000"|"1980,0000"|"1130,0000"|"910,0000"|"1890,0000"|"2920,0000"|"3280,0000"|"590,0000"|"1750,0000"|"1990,0000"|"540,0000"|"2310,0000"|"3,4000"|"0,0000"|"32,0000"|"0,0000"
165|"vegetables"|"tubers"|291|"arrowroot"|"arrowroot flour"|20003|"357,0746"|"300,0000"|"3400,0000"|"0,0000"|"88150,0000"|"2,0000"|"45,0000"|"19,0000"|"0,0000"|"100,0000"|"80,0000"|"40,0000"|"0,0000"|"0,0000"|"0,3300"|"3,0000"|"0,4700"|"5,0000"|"11,0000"|"0,0000"|"2,0000"|"0,0700"|"0,0400"|"0,0010"|"0,0000"|"0,0000"|"0,1300"|"0,0050"|"0,0070"|"0,0000"|"0,0000"|"0,0000"|"14,0000"|"12,0000"|"47,0000"|"6,0000"|"50,0000"|"14,0000"|"9,0000"|"13,0000"|"9,0000"|"4,0000"|"10,0000"|"19,0000"|"13,0000"|"6,0000"|"12,0000"|"12,0000"|"4,0000"|"14,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"
166|"cereals and cereal products"|"cereals"|79|"common buckwheat"|"buckwheat flour, whole-groat"|20011|"335,0860"|"12620,0000"|"10000,0000"|"0,0000"|"70590,0000"|"949,0000"|"949,0000"|"677,0000"|"2600,0000"|"3100,0000"|"2540,0000"|"41,0000"|"0,0000"|"0,0000"|"4,0600"|"251,0000"|"2,0300"|"337,0000"|"577,0000"|"0,0057"|"11,0000"|"3,1200"|"0,5150"|"0,4170"|"0,0000"|"0,1900"|"0,4400"|"0,5820"|"0,0540"|"0,0000"|"0,0000"|"0,0070"|"712,0000"|"935,0000"|"1078,0000"|"218,0000"|"1948,0000"|"981,0000"|"482,0000"|"652,0000"|"230,0000"|"294,0000"|"474,0000"|"792,0000"|"640,0000"|"164,0000"|"495,0000"|"482,0000"|"183,0000"|"646,0000"|"0,0000"|"0,0000"|"54,2000"|"0,0000"
167|"cereals and cereal products"|"cereal products"|766|"bulgur"|"bulgur, dry"|20012|"342,0172"|"12290,0000"|"18300,0000"|"0,0000"|"75870,0000"|"173,0000"|"541,0000"|"232,0000"|"410,0000"|"1330,0000"|"1510,0000"|"35,0000"|"0,0000"|"0,0000"|"2,4600"|"164,0000"|"3,0480"|"300,0000"|"410,0000"|"0,0023"|"17,0000"|"1,9300"|"0,3350"|"0,2320"|"0,0000"|"0,1150"|"1,0450"|"0,3420"|"0,0270"|"0,0000"|"0,0000"|"0,0019"|"436,0000"|"575,0000"|"630,0000"|"285,0000"|"3878,0000"|"495,0000"|"1275,0000"|"580,0000"|"358,0000"|"285,0000"|"455,0000"|"830,0000"|"339,0000"|"190,0000"|"580,0000"|"354,0000"|"190,0000"|"554,0000"|"0,0000"|"0,0000"|"28,1000"|"0,0000"
168|"cereals and cereal products"|"cereals"|205|"corn"|"corn flour, whole-grain, yellow"|20016|"361,0000"|"6930,0000"|"7300,0000"|"0,0000"|"76850,0000"|"1018,0000"|"1759,0000"|"543,0000"|"640,0000"|"3860,0000"|"1450,0000"|"7,0000"|"0,0000"|"0,0000"|"2,3800"|"93,0000"|"0,4600"|"272,0000"|"315,0000"|"0,0154"|"5,0000"|"1,7300"|"0,2300"|"0,2460"|"0,0000"|"0,0800"|"0,6580"|"0,3700"|"0,0250"|"0,0000"|"0,0000"|"0,0003"|"518,0000"|"345,0000"|"482,0000"|"125,0000"|"1300,0000"|"284,0000"|"605,0000"|"329,0000"|"282,0000"|"211,0000"|"248,0000"|"850,0000"|"195,0000"|"145,0000"|"340,0000"|"261,0000"|"49,0000"|"351,0000"|"0,0000"|"0,0000"|"21,6000"|"0,0000"
169|"cereals and cereal products"|"cereals"|205|"corn"|"corn flour, degermed, unenriched, yellow"|20018|"375,0000"|"5590,0000"|"1900,0000"|"0,0000"|"82750,0000"|"274,0000"|"695,0000"|"171,0000"|"640,0000"|"1390,0000"|"460,0000"|"2,0000"|"0,0000"|"0,0000"|"0,9100"|"18,0000"|"0,0560"|"60,0000"|"90,0000"|"0,0080"|"1,0000"|"0,3700"|"0,1420"|"0,0740"|"0,0000"|"0,0580"|"0,0520"|"0,0970"|"0,0480"|"0,0000"|"0,0000"|"0,0003"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"
170|"cereals and cereal products"|"cereals"|205|"corn"|"corn flour, masa, unenriched, white"|20019|"365,2008"|"9280,0000"|"6400,0000"|"0,0000"|"76290,0000"|"997,0000"|"1724,0000"|"532,0000"|"1610,0000"|"3860,0000"|"1520,0000"|"136,0000"|"0,0000"|"0,0000"|"1,4700"|"93,0000"|"0,4470"|"214,0000"|"263,0000"|"0,0140"|"5,0000"|"1,8000"|"0,1800"|"0,2230"|"0,0000"|"0,0970"|"0,1920"|"0,4750"|"0,0290"|"0,0000"|"0,0000"|"0,0000"|"696,0000"|"411,0000"|"599,0000"|"200,0000"|"1729,0000"|"343,0000"|"741,0000"|"456,0000"|"251,0000"|"285,0000"|"302,0000"|"1124,0000"|"240,0000"|"183,0000"|"451,0000"|"268,0000"|"68,0000"|"416,0000"|"0,0000"|"0,0000"|"8,6000"|"0,0000"
171|"cereals and cereal products"|"cereals"|205|"corn"|"cornmeal, whole-grain, yellow"|20020|"362,0937"|"8120,0000"|"7300,0000"|"0,0000"|"76890,0000"|"948,0000"|"1638,0000"|"505,0000"|"640,0000"|"3590,0000"|"1130,0000"|"6,0000"|"0,0000"|"0,0000"|"3,4500"|"127,0000"|"0,4980"|"241,0000"|"287,0000"|"0,0155"|"35,0000"|"1,8200"|"0,1930"|"0,3850"|"0,0000"|"0,2010"|"0,4250"|"0,3040"|"0,0250"|"0,0000"|"0,0000"|"0,0003"|"608,0000"|"405,0000"|"565,0000"|"146,0000"|"1525,0000"|"333,0000"|"709,0000"|"386,0000"|"330,0000"|"248,0000"|"291,0000"|"996,0000"|"228,0000"|"170,0000"|"399,0000"|"305,0000"|"57,0000"|"411,0000"|"11,6000"|"0,0000"|"21,6000"|"0,0000"
172|"cereals and cereal products"|"cereals"|205|"corn"|"cornstarch"|20027|"381,0000"|"260,0000"|"900,0000"|"0,0000"|"91270,0000"|"16,0000"|"25,0000"|"9,0000"|"0,0000"|"50,0000"|"90,0000"|"2,0000"|"0,0000"|"0,0000"|"0,4700"|"3,0000"|"0,0530"|"13,0000"|"3,0000"|"0,0028"|"9,0000"|"0,0600"|"0,0500"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"|"19,0000"|"12,0000"|"20,0000"|"6,0000"|"53,0000"|"9,0000"|"24,0000"|"12,0000"|"10,0000"|"8,0000"|"10,0000"|"36,0000"|"6,0000"|"6,0000"|"13,0000"|"9,0000"|"1,0000"|"14,0000"|"0,0000"|"0,0000"|"0,4000"|"0,0000"
173|"cereals and cereal products"|"cereals"|125|"rice"|"rice, white, with pasta, dry"|20056|"368,0688"|"9370,0000"|"0,0000"|"0,0000"|"75320,0000"|"642,0000"|"966,0000"|"440,0000"|"0,0000"|"2440,0000"|"5750,0000"|"46,0000"|"0,0000"|"0,0000"|"3,9800"|"40,0000"|"1,0400"|"158,0000"|"209,0000"|"0,0319"|"1866,0000"|"1,2100"|"0,2750"|"0,7600"|"0,0002"|"0,2710"|"0,6750"|"0,1450"|"0,3310"|"0,6000"|"0,0000"|"0,0000"|"440,0000"|"612,0000"|"689,0000"|"200,0000"|"2420,0000"|"376,0000"|"666,0000"|"472,0000"|"330,0000"|"208,0000"|"386,0000"|"722,0000"|"275,0000"|"191,0000"|"482,0000"|"299,0000"|"114,0000"|"504,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"
174|"cereals and cereal products"|"cereals"|125|"rice"|"rice flour, white"|20061|"366,0000"|"5950,0000"|"2400,0000"|"0,0000"|"80130,0000"|"442,0000"|"379,0000"|"386,0000"|"120,0000"|"1420,0000"|"610,0000"|"10,0000"|"0,0000"|"0,0000"|"0,3500"|"35,0000"|"1,2000"|"98,0000"|"76,0000"|"0,0151"|"0,0000"|"0,8000"|"0,1300"|"0,1380"|"0,0000"|"0,0210"|"0,8190"|"0,4360"|"0,0040"|"0,0000"|"0,0000"|"0,0000"|"332,0000"|"516,0000"|"549,0000"|"107,0000"|"1097,0000"|"267,0000"|"278,0000"|"310,0000"|"314,0000"|"149,0000"|"244,0000"|"488,0000"|"207,0000"|"144,0000"|"317,0000"|"210,0000"|"72,0000"|"348,0000"|"0,0000"|"0,0000"|"5,8000"|"0,0000"
175|"cereals and cereal products"|"cereals"|169|"rye"|"rye flour, dark"|20063|"325,0478"|"15910,0000"|"23800,0000"|"0,0000"|"68630,0000"|"284,0000"|"1046,0000"|"269,0000"|"2310,0000"|"2220,0000"|"2500,0000"|"37,0000"|"0,0000"|"0,0000"|"4,9700"|"160,0000"|"6,0620"|"499,0000"|"717,0000"|"0,0180"|"2,0000"|"5,0400"|"0,5600"|"0,3160"|"0,0000"|"0,2510"|"1,4560"|"0,4430"|"0,0330"|"0,0000"|"0,0000"|"0,0059"|"647,0000"|"764,0000"|"827,0000"|"0,0000"|"3139,0000"|"680,0000"|"1014,0000"|"681,0000"|"271,0000"|"233,0000"|"353,0000"|"857,0000"|"338,0000"|"199,0000"|"646,0000"|"490,0000"|"180,0000"|"498,0000"|"0,0000"|"0,0000"|"30,4000"|"0,0000"
176|"cereals and cereal products"|"cereals"|169|"rye"|"rye flour, medium"|20064|"349,0000"|"10880,0000"|"11800,0000"|"0,0000"|"75430,0000"|"189,0000"|"695,0000"|"180,0000"|"1100,0000"|"1520,0000"|"1200,0000"|"24,0000"|"0,0000"|"0,0000"|"2,5400"|"63,0000"|"2,4120"|"225,0000"|"374,0000"|"0,0144"|"2,0000"|"2,1700"|"0,3310"|"0,2870"|"0,0000"|"0,1140"|"0,4920"|"0,2680"|"0,0340"|"0,0000"|"0,0000"|"0,0059"|"410,0000"|"470,0000"|"542,0000"|"0,0000"|"2527,0000"|"426,0000"|"851,0000"|"484,0000"|"183,0000"|"159,0000"|"253,0000"|"611,0000"|"212,0000"|"136,0000"|"488,0000"|"341,0000"|"123,0000"|"348,0000"|"0,0000"|"0,0000"|"20,6000"|"0,0000"
177|"cereals and cereal products"|"cereals"|169|"rye"|"rye flour, light"|20065|"357,0000"|"9820,0000"|"8000,0000"|"0,0000"|"76680,0000"|"158,0000"|"584,0000"|"150,0000"|"930,0000"|"1330,0000"|"780,0000"|"13,0000"|"0,0000"|"0,0000"|"0,9100"|"32,0000"|"1,1620"|"130,0000"|"224,0000"|"0,0176"|"2,0000"|"1,3300"|"0,2130"|"0,3310"|"0,0000"|"0,0900"|"0,6650"|"0,2340"|"0,0230"|"0,0000"|"0,0000"|"0,0059"|"337,0000"|"380,0000"|"496,0000"|"0,0000"|"2457,0000"|"333,0000"|"965,0000"|"434,0000"|"199,0000"|"147,0000"|"235,0000"|"556,0000"|"210,0000"|"113,0000"|"445,0000"|"278,0000"|"111,0000"|"323,0000"|"0,0000"|"0,0000"|"10,8000"|"0,0000"
179|"cereals and cereal products"|"cereals"|246|"triticale"|"triticale flour, whole-grain"|20070|"338,0000"|"13180,0000"|"14600,0000"|"0,0000"|"73140,0000"|"183,0000"|"794,0000"|"318,0000"|"0,0000"|"1810,0000"|"1850,0000"|"35,0000"|"0,0000"|"0,0000"|"2,5900"|"153,0000"|"4,1850"|"321,0000"|"466,0000"|"0,0000"|"2,0000"|"2,6600"|"0,5590"|"0,3780"|"0,0000"|"0,1320"|"2,1670"|"0,4030"|"0,0740"|"0,0000"|"0,0000"|"0,0000"|"491,0000"|"678,0000"|"794,0000"|"278,0000"|"4048,0000"|"565,0000"|"1196,0000"|"599,0000"|"387,0000"|"314,0000"|"484,0000"|"920,0000"|"369,0000"|"206,0000"|"644,0000"|"409,0000"|"158,0000"|"615,0000"|"0,0000"|"0,0000"|"0,0000"|"0,0000"
180|"cereals and cereal products"|"cereals"|575|"wheat"|"wheat flour, whole-grain"|20080|"340,3442"|"13210,0000"|"10700,0000"|"0,0000"|"71970,0000"|"283,0000"|"1167,0000"|"430,0000"|"410,0000"|"2500,0000"|"1580,0000"|"34,0000"|"0,0000"|"0,0000"|"3,6000"|"137,0000"|"4,0670"|"357,0000"|"363,0000"|"0,0618"|"2,0000"|"2,6000"|"0,4100"|"0,5020"|"0,0000"|"0,1650"|"0,6030"|"0,4070"|"0,0440"|"0,0000"|"0,0000"|"0,0019"|"489,0000"|"648,0000"|"722,0000"|"275,0000"|"4328,0000"|"569,0000"|"2075,0000"|"620,0000"|"275,0000"|"357,0000"|"443,0000"|"898,0000"|"359,0000"|"228,0000"|"682,0000"|"367,0000"|"174,0000"|"564,0000"|"72,8000"|"0,0000"|"31,2000"|"0,0000"
